HTTP Code,Download Time,Download Size,URL
07/21/2014 10:54:29 AM,200,0.409,99246,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/search?QTEXT=comma
07/21/2014 10:55:00 AM,200,0.446,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=c
07/21/2014 10:55:00 AM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=co
07/21/2014 10:55:00 AM,200,0.028,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=com
07/21/2014 10:55:00 AM,200,0.027,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comm
07/21/2014 10:55:00 AM,200,0.028,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comma
07/21/2014 10:55:00 AM,200,0.379,99246,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/search?QTEXT=comma
07/21/2014 10:55:31 AM,200,0.045,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=c
07/21/2014 10:55:31 AM,200,0.030,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=co
07/21/2014 10:55:31 AM,200,0.033,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=com
07/21/2014 10:55:31 AM,200,0.028,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comm
07/21/2014 10:55:31 AM,200,0.046,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comma
07/21/2014 10:55:31 AM,200,0.737,99246,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/search?QTEXT=comma
07/21/2014 10:56:02 AM,200,0.046,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=c
07/21/2014 10:56:02 AM,200,0.033,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=co
07/21/2014 10:56:02 AM,200,0.051,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=com
07/21/2014 10:56:02 AM,200,1.499,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comm
07/21/2014 10:56:02 AM,200,0.028,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comma
07/21/2014 10:56:02 AM,200,0.389,99246,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/search?QTEXT=comma
07/21/2014 10:56:34 AM,200,0.340,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=c
07/21/2014 10:56:34 AM,200,1.552,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=co
07/21/2014 10:56:34 AM,200,0.060,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=com
07/21/2014 10:56:34 AM,200,0.038,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comm
07/21/2014 10:56:34 AM,200,0.048,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comma
07/21/2014 10:56:34 AM,200,0.419,99246,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/search?QTEXT=comma
07/21/2014 10:57:07 AM,200,0.053,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=c
07/21/2014 10:57:07 AM,200,0.225,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=co
07/21/2014 10:57:07 AM,200,0.053,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=com
07/21/2014 10:57:07 AM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comm
07/21/2014 10:57:07 AM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comma
07/21/2014 10:57:07 AM,200,0.378,99246,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/search?QTEXT=comma
07/21/2014 10:57:38 AM,200,0.032,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=c
07/21/2014 10:57:38 AM,200,0.031,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=co
07/21/2014 10:57:38 AM,200,0.024,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=com
07/21/2014 10:57:38 AM,200,0.038,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comm
07/21/2014 10:57:38 AM,200,0.029,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comma
07/21/2014 10:57:38 AM,200,0.442,99246,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/search?QTEXT=comma
07/21/2014 10:58:09 AM,200,0.048,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=c
07/21/2014 10:58:09 AM,200,0.030,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=co
07/21/2014 10:58:09 AM,200,0.031,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=com
07/21/2014 10:58:09 AM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comm
07/21/2014 10:58:09 AM,200,0.032,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comma
07/21/2014 10:58:09 AM,200,0.396,99246,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/search?QTEXT=comma
07/21/2014 10:58:39 AM,200,0.050,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=c
07/21/2014 10:58:39 AM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=co
07/21/2014 10:58:39 AM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=com
07/21/2014 10:58:39 AM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comm
07/21/2014 10:58:39 AM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comma
07/21/2014 10:58:39 AM,200,0.413,99246,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/search?QTEXT=comma
07/21/2014 10:59:10 AM,200,0.060,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=c
07/21/2014 10:59:10 AM,200,0.062,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=co
07/21/2014 10:59:10 AM,200,0.043,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=com
07/21/2014 10:59:10 AM,200,0.030,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comm
07/21/2014 10:59:10 AM,200,0.060,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comma
07/21/2014 10:59:10 AM,200,0.398,99246,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/search?QTEXT=comma
07/21/2014 10:59:41 AM,200,0.039,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=c
07/21/2014 10:59:41 AM,200,0.037,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=co
07/21/2014 10:59:41 AM,200,1.040,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=com
07/21/2014 10:59:41 AM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comm
07/21/2014 10:59:41 AM,200,0.030,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comma
07/21/2014 10:59:41 AM,200,0.431,99246,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/search?QTEXT=comma
07/21/2014 11:00:12 AM,200,0.458,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=c
07/21/2014 11:00:12 AM,200,0.046,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=co
07/21/2014 11:00:12 AM,200,0.049,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=com
07/21/2014 11:00:12 AM,200,0.055,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comm
07/21/2014 11:00:12 AM,200,0.056,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comma
07/21/2014 11:00:12 AM,200,2.601,99246,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/search?QTEXT=comma
07/21/2014 11:00:46 AM,200,0.041,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=c
07/21/2014 11:00:46 AM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=co
07/21/2014 11:00:46 AM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=com
07/21/2014 11:00:46 AM,200,0.046,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comm
07/21/2014 11:00:46 AM,200,0.029,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comma
07/21/2014 11:00:46 AM,200,0.385,99246,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/search?QTEXT=comma
07/21/2014 11:01:16 AM,200,0.134,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=c
07/21/2014 11:01:16 AM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=co
07/21/2014 11:01:16 AM,200,0.031,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=com
07/21/2014 11:01:16 AM,200,0.030,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comm
07/21/2014 11:01:16 AM,200,0.049,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/predict?prefix=comma
07/21/2014 11:01:16 AM,200,0.440,99246,http://qa.bedfordstmartins.com/externals/beingmetasearch/whxbook/search?QTEXT=comma
HTTP Code,Download Time,Download Size,URL
07/21/2014 11:01:31 AM,200,0.101,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 11:01:31 AM,502,121.226,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 11:01:31 AM,502,121.234,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 11:01:31 AM,502,121.222,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 11:01:31 AM,502,121.228,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 11:01:31 AM,200,0.317,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 11:10:07 AM,502,121.229,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 11:10:07 AM,200,0.548,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 11:10:07 AM,502,121.219,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 11:10:07 AM,200,0.031,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 11:10:07 AM,502,121.227,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 11:10:07 AM,200,0.323,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 11:16:41 AM,502,121.232,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 11:16:41 AM,502,121.629,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 11:16:41 AM,502,121.692,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 11:16:41 AM,200,0.050,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 11:16:41 AM,200,0.054,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 11:16:41 AM,502,121.361,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 11:25:18 AM,200,0.452,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 11:25:18 AM,200,0.025,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 11:25:18 AM,502,121.223,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 11:25:18 AM,200,0.069,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 11:25:18 AM,502,121.226,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 11:25:18 AM,200,0.327,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 11:29:51 AM,502,121.244,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 11:29:51 AM,502,121.774,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 11:29:51 AM,200,0.028,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 11:29:51 AM,502,121.216,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 11:29:51 AM,502,125.925,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 11:29:51 AM,200,0.899,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 11:38:32 AM,200,0.106,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 11:38:32 AM,200,0.033,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 11:38:32 AM,502,121.220,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 11:38:32 AM,502,121.222,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 11:38:32 AM,502,121.214,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 11:38:32 AM,200,0.837,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 11:45:07 AM,200,0.044,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 11:45:07 AM,502,121.228,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 11:45:07 AM,502,121.254,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 11:45:07 AM,200,0.027,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 11:45:07 AM,200,0.023,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 11:45:07 AM,502,121.214,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 11:51:41 AM,502,121.225,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 11:51:41 AM,200,0.035,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 11:51:41 AM,200,0.029,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 11:51:41 AM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 11:51:41 AM,502,121.221,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 11:51:41 AM,502,121.236,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 11:58:15 AM,502,121.638,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 11:58:15 AM,200,20.103,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 11:58:15 AM,200,3.036,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 11:58:15 AM,502,121.244,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 11:58:15 AM,502,121.205,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 11:58:15 AM,502,141.363,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 12:07:34 PM,200,0.513,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 12:07:34 PM,200,0.030,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 12:07:34 PM,200,0.023,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 12:07:34 PM,502,121.224,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 12:07:34 PM,200,0.138,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 12:07:34 PM,200,0.368,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 12:10:06 PM,502,121.595,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 12:10:06 PM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 12:10:06 PM,502,121.216,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 12:10:06 PM,200,0.031,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 12:10:06 PM,502,121.222,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 12:10:06 PM,502,121.644,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 12:18:42 PM,502,121.222,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 12:18:42 PM,200,0.034,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 12:18:42 PM,200,0.027,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 12:18:42 PM,200,0.029,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 12:18:42 PM,502,121.226,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 12:18:42 PM,502,121.850,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 12:25:16 PM,200,0.036,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 12:25:16 PM,200,0.164,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 12:25:16 PM,502,121.209,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 12:25:16 PM,502,121.225,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 12:25:16 PM,200,0.540,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 12:25:16 PM,502,121.221,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 12:31:51 PM,200,0.045,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 12:31:51 PM,200,0.027,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 12:31:51 PM,502,121.208,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 12:31:51 PM,502,121.246,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 12:31:51 PM,200,0.631,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 12:31:51 PM,502,121.215,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 12:38:25 PM,200,0.047,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 12:38:25 PM,502,121.211,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 12:38:25 PM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 12:38:25 PM,502,121.232,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 12:38:25 PM,200,0.514,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 12:38:25 PM,502,121.346,172,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 12:45:00 PM,200,0.048,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
